business_id,review_cool,review_funny,review_id,review_stars,review_useful,user_id,attributes_DogsAllowed,attributes_DriveThru,attributes_GoodForKids,good_for_dessert,good_for_late_night,good_for_lunch,good_for_dinner,good_for_brunch,good_for_breakfast,attributes_HasTV,attributes_NoiseLevel,attributes_OutdoorSeating,attributes_RestaurantsAttire,attributes_RestaurantsDelivery,attributes_RestaurantsGoodForGroups,attributes_RestaurantsPriceRange,attributes_RestaurantsReservations,attributes_RestaurantsTableService,attributes_RestaurantsTakeOut,attributes_Smoking,attributes_WheelchairAccessible,attributes_WiFi,categories,city,is_open,name,bus_review_count,bus_stars,state,cuisine,user_average_stars,bus_cool,user_review_count
40cI2Z3mW2CtBmwMui0klw,1,0,dKuNsINdo3ynYJtLVhHPKg,5,0,gM9E46vi2bHhAJtfR5AEWg,,,1,0,0,1,1,1,0,1,quiet,1,casual,0,1,2,0,0,1,,1,free,"Food, Poke, Seafood, Restaurants, Hawaiian, Asian Fusion",Gilbert,1,Poke Hale,127,4.5,AZ,Asian Fusion,3.91,7,20
uKKNw68mZZaa1jcyszEbyA,0,0,oqXJ8q0yCnDzTUtaDEat3g,4,2,zk7Dtbl8PmuTIfLPYn6daw,,,1,0,0,1,0,1,1,0,average,1,casual,0,1,1,0,,1,,,free,"Food, Restaurants, Coffee & Tea, Creperies, Breakfast & Brunch, Cafes",Tempe,1,Crêpe Bar,810,4.5,AZ,Others,4.19,26,57
sJNcipFYElitBrtiJx0ezQ,0,0,RB1GMAzcmpcPDtPbTzm9kw,4,0,yTx2858QwnvaMkDVMlBuYQ,,0,0,0,0,1,1,0,0,1,average,1,casual,0,1,2,0,,1,,,free,"Breweries, Restaurants, American (New), Food, Burgers",Gilbert,1,Arizona Wilderness Brewing,1213,4,AZ,American,4.04,13,24
TxvTNCvCx8mn1E4DCojErQ,0,0,0whFV7F8b47hI_7vtUl7_w,4,0,sOAbSSFVco8hGgiDCMGjHQ,,,1,0,0,1,1,0,0,0,average,1,casual,0,1,2,0,,1,,,no,"Burgers, Fast Food, American (New), Restaurants",Goodyear,1,Five Guys,77,3.5,AZ,American,3.4,1,5
IY09uHwNvznCUDoFZ_su3A,0,0,GsKrzb-D4yS63ELMreLMog,4,1,oF8ME9kqJBDMtaF4sX7mEg,,,1,0,0,1,1,1,0,1,average,1,casual,0,1,2,1,1,1,,,free,"Food, Restaurants, Breweries, Gastropubs, American (Traditional)",Scottsdale,1,Two Brothers Tap House and Brewery,242,3.5,AZ,American,4.45,23,86
TT68Q6iHmIe3zdETNKRC6A,0,1,ZreqLzgcHEIJ2yj3iIIVlA,2,1,hQ4E5Do650x1OypMDZer4Q,,,1,0,0,1,0,1,1,0,average,1,casual,0,1,1,0,0,1,,,free,"Salad, Food, Soup, Sandwiches, Restaurants",Phoenix,1,Panera Bread,169,2.5,AZ,Others,3.29,10,101
L9qDnDHSnINNjePwrJz-uQ,0,0,p_wH1DXfKshmJcF6y39cDw,2,1,9SiMC8YFsAZi1kZ-cyxG6w,,,1,,,,,,,1,average,1,casual,0,1,2,1,,1,,,no,"Pizza, Italian, Food, Restaurants, Food Delivery Services, Beverage Store",Tempe,0,Miele's Italian Bistro,216,4,AZ,Italian,3.39,221,180
BjzVSvTuRlna5AjtpwoZyA,0,0,zc5P4c2gdDkMmckY_OZMcQ,2,0,WP2tpcIEvJtXLT3WOQRD9Q,,0,1,,,,,,,0,average,1,casual,0,1,1,0,0,1,,,no,"Ice Cream & Frozen Yogurt, Restaurants, Fast Food, Food",Scottsdale,1,Dairy Queen,45,3,AZ,Others,3.79,1,54
AeDplBfh-irj-VHcd9YmbQ,0,0,yxNGRbZ6Mx7d_D_fbq7hzg,5,0,2HoYHTUjWfmY3vHruQlDhw,,,1,0,0,1,1,0,0,0,average,1,casual,0,1,2,0,0,1,,,no,"Restaurants, Food, Wraps, Juice Bars & Smoothies, Soup, Vegetarian, Salad, Sandwiches",Scottsdale,1,MAD Greens - Northeast Scottsdale,87,3.5,AZ,Others,4.16,228,148
333W59XcrXZsJlnBAAx5mQ,2,0,eZTB0E6KuNziOpTOl1gkTw,5,0,w2m0TFzU1CRBSijsPtsh-w,1,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,0,1,1,no,1,free,"Desserts, Bars, Nightlife, Mexican, Food, Restaurants",Phoenix,1,La Piñata,236,4,AZ,Mexican,3.38,5,22
MM8n7SPaIuMlDGbUM5SZhA,0,0,18MVtUA5gkF6tYYAN0KRfQ,4,0,oztndznKMJF-c328xbY5Dg,,,1,,,,,,,1,average,0,casual,0,1,2,1,,0,,,no,"Arts & Entertainment, Cinema, Beer, Wine & Spirits, American (Traditional), Food, Restaurants",Phoenix,1,AMC Dine-in Theatres Esplanade 14,763,3,AZ,American,3.81,2,45
BrtjhRqnwoirhbeXTvs26g,2,1,DwPSCXReXWiFcep4S0iLuQ,4,2,qOn1VFThKD5y5zrFEQXpGA,,,1,,,,,,,1,quiet,1,casual,0,1,2,1,,1,,,no,"Restaurants, Cafes, Food, Cuban",Chandler,0,Mimita's Cuban Cafe,138,4,AZ,Others,4.23,139,185
sJNcipFYElitBrtiJx0ezQ,1,0,aGVWjdddJAB4jfUS2Z6epA,4,1,iahyTgYyJmGPNfqQdVWHZQ,,0,0,0,0,1,1,0,0,1,average,1,casual,0,1,2,0,,1,,,free,"Breweries, Restaurants, American (New), Food, Burgers",Gilbert,1,Arizona Wilderness Brewing,1213,4,AZ,American,3.77,27,82
0TBTV3q6QXCn9vNhy3Xi2w,0,0,EhztR5AtZTx6pa-d0Qd5iw,3,1,WNX_j0-46m2u3HeNgK2uGg,,,1,0,0,1,1,0,0,0,average,0,casual,0,1,2,1,,1,,,no,"Food, Beer, Wine & Spirits, Gluten-Free, Vegan, Ethiopian, African, Restaurants, Vegetarian",Tempe,1,Café Lalibela,471,4,AZ,Others,3.55,5,19
u12UCVo-zyFTX2Nxf_n63A,5,4,_21hG9DaIlQ3WA7L0WKzMw,5,4,lWdq7Xt20-wIW55enSLKLA,,1,1,0,1,1,1,0,0,0,average,1,casual,0,1,1,0,0,1,,,no,"Restaurants, Burgers, Fast Food",Phoenix,1,In-N-Out Burger,153,4,AZ,Others,4.2,109,104
rGt76zQHjSaOuOrj31EO6Q,0,0,CYZJFASXkYzK2HyfjVWZvA,3,0,0bzu2z06rqOCvwYxtGOe0A,,,1,0,0,0,0,0,0,1,average,0,casual,0,1,2,0,,1,,,no,"American (Traditional), Fast Food, Restaurants, Chicken Wings",Phoenix,1,Wingstop,46,3,AZ,American,3.75,10,103
4cPRznhtVzBMq0ePOD2Zvw,0,0,A0qVzHOCtjNlOdFMcgf42Q,5,0,_ztetpb3iXrlo24E9pVH8A,1,,1,0,0,1,0,1,1,1,quiet,1,casual,1,1,2,1,0,1,,1,free,"Cafes, Juice Bars & Smoothies, Food, Coffee & Tea, Restaurants, Vegan",Gilbert,0,Coconut Hut,148,4,AZ,Others,4.47,41,187
CNXAVovX19R5GUNVO4_GzA,0,0,nzwhtyxWkCdP1h4Zh9y00A,5,0,5kCduJZa1vTrnaFrkZIofg,,1,1,1,0,0,0,1,1,0,average,0,casual,0,1,1,0,0,1,,,free,"Restaurants, Burgers, Coffee & Tea, Fast Food, Food",Phoenix,1,McDonald's,42,2.5,AZ,Others,2.68,1,16
1JpfQCgLnmz6VU00O1XIPw,0,1,x_R3qIeVTvpXqswofEkHjA,5,0,Gpw5deObtVBwlFeKOvjIwg,1,,,,,,,,,,,1,,1,,1,,,1,,1,free,"Bagels, Coffee & Tea, Restaurants, Bakeries, Food",Phoenix,1,Hava Java,188,4,AZ,Others,3.49,45,65
riM-pBsdqRRVXtAVbLfsxQ,0,0,vXpKojcKrpIbmjbkHCP0nA,4,0,2AZaPPRAWhDDO7k-jlpfwg,,,1,0,0,1,0,1,1,1,average,1,casual,0,1,2,1,1,1,,1,no,"Delis, Bakeries, Caterers, Breakfast & Brunch, Food, Event Planning & Services, Restaurants, Bagels",Tempe,1,Chompie's,658,3.5,AZ,Others,3.99,101,117
mhjSXQR9LvL10SSHH6aHIg,1,1,jr2QBGykBFHyt_IY65LDZQ,3,1,b3W6QCbEQYMNM19N_12sXQ,,,,0,0,0,0,0,0,,,0,,0,,,,0,1,no,1,,"Desserts, Nightlife, Beer Bar, Spanish, Food, Tacos, Mexican, Bars, Cafes, Restaurants",Phx,1,M'Olé,22,4.5,AZ,Mexican,3.59,42,106
7gHdVSAz_Dm1wS1ZImJSiQ,1,1,ZqTfu1bf4AiAtigVILoH1A,4,1,JChx-48PcGZjD1OE7O69VQ,,,1,1,0,0,0,0,0,0,average,1,casual,0,1,1,0,0,1,,1,no,"Restaurants, Food, Bakeries, Ice Cream & Frozen Yogurt, Desserts, Sandwiches",Scottsdale,1,The Baked Bear,235,4,AZ,Others,3.82,466,327
YpnvKqeVD7dqZ9Mr0SGw6A,1,0,JwAma-8wzWLjExuAXIpBJw,4,0,sTAAPSkBP_6zxpajW40bHw,,,1,0,0,1,1,0,0,0,average,1,casual,0,1,1,0,,1,,,free,"Thai, Asian Fusion, Chinese, Gluten-Free, Restaurants, Fast Food",Scottsdale,1,Pei Wei,182,2.5,AZ,Asian Fusion,4.15,129,248
sJNcipFYElitBrtiJx0ezQ,1,0,OERXSCU8M_vfENhJhg3C6g,5,0,ExzNFHOOD2aPbgrPwq1PCQ,,0,0,0,0,1,1,0,0,1,average,1,casual,0,1,2,0,,1,,,free,"Breweries, Restaurants, American (New), Food, Burgers",Gilbert,1,Arizona Wilderness Brewing,1213,4,AZ,American,4.76,7,49
qzPTUBluPVzpWTqqTLGwjQ,0,0,rnhKF1AFtByUuYknz3JG3A,4,2,rynOu6cdPg1cJDIHNOeIHA,,,1,1,0,1,1,1,1,0,average,1,casual,0,1,2,0,0,1,,,free,"Bakeries, Salad, Soup, Food, Sandwiches, Cafes, Restaurants",Phoenix,1,Panera Bread,154,2.5,AZ,Others,3.83,178,154
QL1JuHoXQuQnDhbbxn6rAw,0,0,gRNZCTurUHxX7Zt37bqa8w,5,0,OtoefEfjOjg3-tYZjF7AYQ,,0,1,0,0,1,1,1,1,1,average,1,casual,0,1,1,0,1,1,,,no,"Fast Food, American (Traditional), Burgers, Restaurants",Goodyear,1,Sammy's Burger,122,4,AZ,American,3.38,9,27
_rA40C78qQgsFv8wFOQqgA,0,0,d28yQo1dWmhMiVXH40ryVQ,4,0,4JBAWn4qf1MS8WgmTpl9IQ,,,1,,,,,,,0,average,0,casual,0,0,1,0,,1,,,no,"Food, Breakfast & Brunch, Restaurants",Phoenix,0,Tiny's Country Cafe,39,4,AZ,Others,4,7,13
AtSEe-B2mFmLFHBf4PLTrw,0,0,MERurRzMmfOKfjjYe6ZRrw,5,0,PaNO-eyIdrdZnF5FeNjd4Q,,,1,0,0,1,0,0,1,0,average,1,casual,0,1,1,0,,1,,,free,"Bakeries, Restaurants, Food, Breakfast & Brunch, Sandwiches",Tempe,1,Wildflower,281,4,AZ,Others,4.51,102,94
C7BTKAsOdk5kNdKXrtQdiA,2,3,65qdvJmGbtFlq4Vx_qO-Gg,3,5,Z128ihQea7BLPh2T9q9sKA,,,0,0,0,1,1,0,0,1,average,1,casual,0,1,2,0,1,1,,,free,"Nightlife, Restaurants, American (New), American (Traditional), Breweries, Beer, Wine & Spirits, Sports Bars, Food, Bars, Beer Bar",Mesa,1,The Brass Tap,170,3.5,AZ,American,3.47,2437,704
aM4pb4teV2Tr0Z-ZRt4icg,0,0,ghjLVYmQiLFO8mr3nUIDHg,4,0,ILCVi2berb_N4z1XSSnySw,,,1,0,0,0,0,0,0,,,1,,1,1,2,0,,1,,1,free,"Food, Macarons, French, Specialty Food, Creperies, Chocolatiers & Shops, Breakfast & Brunch, Restaurants, Gelato",Scottsdale,1,Le Macaron French Pastries,120,4.5,AZ,Others,4.18,23,82
OyKnPzSQUB_s_qET9ul1qA,0,0,ruByEpD9ocB6gscR2w6fCA,4,0,IYOetH5--BXt1iXTfw7ZkQ,,,1,,,,,,,0,average,1,casual,0,1,1,0,,1,,,free,"Restaurants, Fast Food, Ice Cream & Frozen Yogurt, Food",Scottsdale,1,Dairy Queen,18,3,AZ,Others,4.09,1,11
h6Y1-KfN2XBkcrV85CS8yg,0,0,tIeVLWOsd0GqPFiDuGDC2Q,4,0,63yHClzNZj9M2-rRVtT6Mg,,,1,0,0,1,1,0,0,1,average,0,casual,0,1,2,1,1,0,no,,free,"American (Traditional), Bars, Nightlife, American (New), Food, Cinema, Restaurants, Arts & Entertainment, Beer, Wine & Spirits",Scottsdale,1,Studio Movie Grill,748,3,AZ,American,3.56,14,22
fZM_o3kKZ9mR-1pvBeow8A,0,0,26V9zoQEJ-9N_8HCTzhH2A,3,0,GJ7PTY7huYORFKKg3db3Gw,,,1,,,,,,,1,average,1,casual,0,1,2,0,,1,,,free,"Shopping Centers, Food, Diners, Shopping, Restaurants",Tempe,1,Tempe Marketplace,230,3.5,AZ,Others,4.08,56,126
MXI3o5dhAV5LA-N9WIABOA,2,1,Na3iMwAxiFxJsxFmwZAueg,5,2,SyELjTgBcrQ37l-PvnYpLw,0,,1,0,0,1,1,0,0,1,average,0,casual,0,1,2,1,1,1,,1,free,"Latin American, Pizza, Tex-Mex, Bars, Tacos, Nightlife, Cocktail Bars, Restaurants, Breakfast & Brunch, Salad, Mexican, Desserts, Food",Scottsdale,1,Ajo Al's Mexican Cafe,129,4,AZ,"American, Mexican",3.32,5,17
spnbqpkQsY79i5dL5qiRUg,3,1,FwAJLPVHBGMkPDFQYJiwbA,2,6,kpSaMjMbMumIm0tKoMhkvg,,,0,,,,,,,,,0,casual,0,0,2,1,,1,,,,"Food, Mexican, Restaurants, Tex-Mex",Phoenix,0,Richardson's Cuisine of New Mexico,102,4,AZ,Mexican,4.18,139,101
HGuHk935tyokX6kveEviJw,0,0,94LSpzW4Lfx0dUYCYfQE1w,3,0,_ken-qeOZ2PWyw3ycqju6w,,,1,0,0,1,1,1,0,1,average,0,casual,0,1,2,1,,1,,,free,"Restaurants, Chinese, Cantonese, Ethnic Food, Food, Seafood, Dim Sum, Specialty Food",Mesa,1,Mekong Palace,294,3.5,AZ,Chinese,4.35,23,49
Zt4ljpwfmBufatNM1zPNcQ,0,0,KE8g6rEpSIFJOx9CQKyUMw,4,0,2yOofTV0u8fruuMtTSVJpg,,,1,0,0,1,1,0,0,1,average,1,casual,1,1,2,0,1,1,,1,free,"Gluten-Free, Food, Italian, Pizza, Restaurants",Tempe,1,Picazzo's Healthy Italian Kitchen,323,4,AZ,Italian,3.84,321,432
cTZmf7B-4yciMc1WKiCVOA,0,2,m5QnCFKgwPiosCEr5D2uPg,1,1,#NAME?,,0,1,0,1,0,1,0,0,0,average,1,casual,0,1,2,0,1,1,outdoor,1,free,"Burgers, Soul Food, Restaurants, American (Traditional), Bars, Diners, Nightlife",Phoenix,1,Welcome Diner,905,4.5,AZ,American,3.03,62,85
tGLz8WfLwSi221wgNh-0qw,1,1,TuUpQGXP80wE9dVAgQOCUA,5,4,NjrEKpasc8rj8d2rEzBzlA,,,1,,,,,,,0,quiet,1,casual,0,1,2,1,,1,,,free,"Restaurants, Spiritual Shop, Coffee & Tea, Gluten-Free, Vegetarian, Vegan, Health Markets, Food, Shopping, Specialty Food, Delicatessen, Health & Medical",Phoenix,0,Sage Kitchen,163,4,AZ,Others,3.63,22,43
TdKJjgiXMPXDamGK-IwFZg,0,0,ZC25ZpKDbAMRp7PE7aiOPQ,4,0,qSYOq9CINiAN2j82-kfmBg,,1,1,1,0,1,1,0,0,0,average,1,casual,0,1,1,0,,1,,,no,"Ice Cream & Frozen Yogurt, Burgers, Food, Fast Food, Restaurants, Diners",Glendale,1,Freddy's Frozen Custard & Steakburgers,220,4,AZ,Others,3.65,25,69
2GmGT-7QjowR1ihup3FbVA,0,0,eg2Y6GkRFir1NRXzLxWuDg,5,0,gQ29gU7qRVFPznvoYq3AOA,,,1,0,0,1,1,0,0,0,average,1,casual,0,1,1,1,1,1,,1,no,"Grocery, Mediterranean, Food, Restaurants, Greek, Middle Eastern",Tempe,1,Haji-Baba,800,4.5,AZ,Mediterranean,3.5,1,6
D3dAx-QW_uuClz4MambeHA,1,1,pL5Eu-RrOm0tee_zuQR-yw,4,1,R8XGiSYNv4aTzy1fHUyRyg,1,,1,0,0,1,0,1,1,0,average,1,casual,0,1,2,0,,1,,1,free,"Food, Shopping, Coffee & Tea, American (New), Flowers & Gifts, Grocery, Sandwiches, Restaurants, Pizza, Bakeries, Breakfast & Brunch",Phoenix,1,La Grande Orange,869,4,AZ,American,4.23,103,67
j7LCI60GYN1KxXRiy_LMkA,0,1,cqt3GuPwGh6_sA4aI1lg6w,1,0,n7iNfAm3e1o9iVlhC-MXAQ,,,1,,,,,,,0,average,1,casual,0,1,1,0,0,1,,,no,"Ice Cream & Frozen Yogurt, Burgers, Fast Food, American (Traditional), Food, Restaurants",Phoenix,1,Sonic Drive-In,27,2,AZ,American,3.67,16,45
jQsNFOzDpxPmOurSWCg1vQ,0,0,_laP3dAOE--w6JMCG4HFjg,4,0,1fMDrDfB3IHPCka9SeSHsA,,,1,0,0,1,1,0,0,0,average,1,casual,0,1,2,0,0,1,,1,no,"Asian Fusion, Diners, Restaurants, Gluten-Free, Chinese, Fast Food",Surprise,1,Pei Wei,165,2.5,AZ,Asian Fusion,3.2,7,32
YjlCXwWr9xx6TnHmTFCKGQ,1,1,a4BbnX4eE39vsYB33T7MsQ,4,1,pX_ZtsRzUlB6tYcBx45kWw,,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,1,1,,,free,"Gluten-Free, Asian Fusion, Food, Chinese, Restaurants",Mesa,1,P.F. Chang's,138,3.5,AZ,Asian Fusion,4.2,22,20
93FVxoipAIYG07gisMOQhw,1,0,MSX_On8SY5sshJyq9yk8YQ,4,1,1J1wECaKO1sw8_iMKyDjKA,,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,,1,,,free,"Seafood, Beer, Wine & Spirits, Food, Caterers, Event Planning & Services, Salad, Italian, Sandwiches, Restaurants, Pizza",Gilbert,1,Zappone's Italian Bistro,335,4,AZ,Italian,3.94,67,257
wHVWfC_a6koeiJXAu78e1g,0,0,zoaKC67J4GlZ66viFKP6vA,4,0,YTtaAnHMsXozVB29qr3sbA,,,1,0,0,1,1,0,0,0,average,1,casual,0,1,2,0,,1,,,,"Restaurants, Food, American (Traditional), Barbeque, Bars, Nightlife",Chandler,1,"Rudy's ""Country Store"" and Bar-B-Q",835,4,AZ,American,3.15,98,303
-34vSRcMz_RjN00dWIiQ3Q,0,0,HsNeQX2wvg7QOhTQcNRFXg,1,1,Mby9EdYm931sHkwAl79Nkg,,,0,,,,,,,0,quiet,0,casual,0,0,1,0,,1,,,,"Fast Food, Restaurants, Sandwiches",Glendale,1,Subway,16,2.5,AZ,Others,3,3,13
z6-reuC5BYf_Rth9gMBfgQ,0,0,_E3fA-OqwMLqpceO9rAiaw,5,0,WTWqOyHDJY3jezm-ro8ugw,,,1,0,0,0,1,0,0,0,average,1,casual,0,1,2,1,,1,,,free,"Salad, Restaurants, Food, Breakfast & Brunch, Desserts, American (New)",Phoenix,1,St. Francis Restaurant,1508,4,AZ,American,4.09,35,108
q4eeqVYRrO--vFFr3pBuNw,0,0,A_UmOfWJMASg5KSfIfo22Q,2,1,jAes_OPpvQy-cnmctqRqwg,,1,1,0,0,0,0,0,0,0,average,1,casual,0,1,1,0,,1,,,no,"Restaurants, Tex-Mex, Fast Food, Mexican",Tempe,1,Taco Bell,27,2,AZ,Mexican,3.29,9,105
#NAME?,0,0,U9oTEIVv52uIAl2h4uxs_w,3,0,0TSIVaqdAHz5z9RQhHcXRw,,,1,0,0,1,1,0,1,1,average,1,casual,0,1,2,0,1,1,,,free,"American (Traditional), Pizza, Fast Food, Burgers, Restaurants",Fountain Hills,1,Phil's Filling Station Grill,112,3.5,AZ,American,4.44,1,16
bxRFIGAcYREvDBT3Nw3Vaw,0,0,hDMqvAYp_SYSPpf-Q5gI7A,5,0,hiMBkZYmELZPvbsEkK5yMA,1,,1,0,0,1,1,1,0,1,average,1,casual,0,1,2,1,1,1,,1,free,"Restaurants, Food, American (New), Breakfast & Brunch, Distilleries, Breweries",Scottsdale,1,OHSO Distillery- North Scottsdale,530,4,AZ,American,4.19,6,25
Sxx0E2KvnNCSqlIhbD0l_g,0,0,bmMTi9MzWZTmbFlYx5JKVA,5,0,rBiwZI9pY_jWi3cb3hkHMA,,,1,0,0,0,0,1,1,0,average,1,casual,0,1,2,0,,1,no,,free,"Gluten-Free, Restaurants, Burgers, Food, Breakfast & Brunch, Coffee & Tea, Sandwiches",Scottsdale,1,US Egg Restaurant,459,4,AZ,Others,2.97,17,67
4ps8XJFZWi9nNwiWUcycVA,0,1,iEnnhFFTHztvhqrJ4ZdmHg,2,1,#NAME?,,,1,0,0,1,1,0,0,1,average,0,casual,1,1,1,0,1,1,,,no,"Food, Restaurants, Seafood, Chinese",Gilbert,1,J & K Gourmet,209,4,AZ,Chinese,3.15,29,194
EC_ira45x9ayj1p_S-emEQ,0,0,63aYB0gmfjKH1idOGnRgkg,5,0,1yw3JgmQQxwP662FOLZrWg,,,1,1,0,1,1,0,0,1,average,1,casual,0,1,1,0,,1,,,no,"Sandwiches, Hot Dogs, Restaurants, Fast Food",Glendale,1,Wienerschnitzel,30,3.5,AZ,Others,4.55,32,114
j0_DUr3vBXY-JP-b0bf93A,1,0,cOUHNn-G5nyGhNBToHvjHg,3,2,48WNeFgWiK0Sga7NfN2SQA,,,0,,,,,,,0,average,0,casual,0,1,1,0,,0,,,free,"Food, Restaurants, Breakfast & Brunch, Bakeries, Beer, Wine & Spirits, Coffee & Tea",Phoenix,1,Cartel Coffee Lab,291,4,AZ,Others,4.76,15,60
qL7oHKdDd4eM2NIE4SFYAg,2,0,LmHL-w9hx2cR4q_nNV89oA,4,4,XFP51xk8tqcwY5qe0tWoBg,0,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,1,1,,1,free,"Restaurants, Sushi Bars, Food, Specialty Food, Japanese",Phoenix,1,Bento Box,135,3.5,AZ,Japanese,4.16,67,63
HVU7Sa7AxHmFfPMlDEWyKw,0,0,sv-O1lw0i5OZMf8GWN6fdg,5,0,_5uou8HYhMzQKPgVfGCE4g,,,1,1,0,0,0,0,0,1,loud,0,casual,0,1,1,0,0,1,,1,free,"Juice Bars & Smoothies, Gluten-Free, Restaurants, Ice Cream & Frozen Yogurt, Desserts, Food",Gilbert,1,The Soda Shop,137,4.5,AZ,Others,4.8,0,4
hbPd3PnOlsjDIYAn5yvsUQ,5,3,NrJ5Ta7Oky3-kEDKlBpvnQ,5,6,ia5kvJxYR8gPItl9O4W0Mg,0,,1,0,0,1,0,1,1,1,quiet,1,casual,0,1,2,0,0,1,,1,free,"Sandwiches, American (New), Breakfast & Brunch, Vegan, Coffee & Tea, Restaurants, American (Traditional), Food",Scottsdale,1,D'Lite Healthy On The Go,151,4.5,AZ,American,4.03,744,280
3N9U549Zse8UP-MwKZAjAQ,0,0,319rk0Novn-dr8vfLFSqaw,4,0,nPVYli83Z8rgj88ZRY6zjA,,,1,0,0,1,1,0,1,0,average,1,casual,0,1,2,0,,1,,,free,"Grocery, Food, Restaurants, Breakfast & Brunch, Coffee & Tea, American (New), Local Flavor",Gilbert,1,Liberty Market,1315,4,AZ,American,3.77,5,38
Z_JkVkaUcN4ITVeuG-4Qtw,1,2,cHAT1E8441v628pOfboFQA,4,0,3tntYhF3MGCxb6Ikih5VRw,,,0,0,0,1,1,1,0,1,loud,1,casual,0,1,2,1,,1,,,free,"American (New), Restaurants, Food, Breakfast & Brunch, Arts & Entertainment, Nightlife, Bars, Beer, Wine & Spirits",Scottsdale,1,RnR Gastropub,834,3.5,AZ,American,3.82,44,284
x_yrwPrJACZSiyLrOdODYA,0,0,E7bxjyr40CcTh5oqgox4-g,2,0,GIpsQPd5SZNJMjFUTLrU6Q,,,1,0,0,1,0,1,1,0,average,0,casual,0,1,1,0,1,1,,1,no,"Restaurants, Bakeries, Breakfast & Brunch, Sandwiches, Food",Mesa,1,Bisbee Breakfast Club,208,3.5,AZ,Others,3.11,16,66
OgJ0KxwJcJ9R5bUK0ixCbg,0,0,1mm1O1tcmgTczWUhKSfqxw,5,0,LHw8-Eno1Su47Tiy0-Ytww,,,0,0,0,1,0,1,1,0,average,1,casual,0,1,2,0,0,1,,,free,"Bakeries, American (New), Nightlife, Bars, Coffee & Tea, Restaurants, Breakfast & Brunch, Food",Phoenix,1,Lux Central,2046,4.5,AZ,American,3.76,3,16
tRYeAFJOwnDbSMWyXKkRnw,4,1,2-ZqFoMO3Ej7x35XZGgn1Q,5,4,W92S95QwdQERvx7lvxmeKg,,,1,,,,,,,,,1,casual,1,0,2,0,,1,,,,"Food, Desserts, Bakeries, Restaurants, Coffee & Tea",Phoenix,0,Wicked Bakery,23,4,AZ,Others,3.87,240,110
IJzt5dKeeYbHcHeJU3vjJQ,0,0,KIJggushHBaew8PQoxn3sQ,5,0,eCcFYYHWZSC7DVhZnVR3vg,,,,,,,,,,,,,,,,1,,,1,,1,free,"American (New), Ice Cream & Frozen Yogurt, Restaurants, Food",Glendale,1,Top That Frozen Yogurt,24,4,AZ,American,4.47,4,17
5S4qWTntF4S-JNTbPNyYPw,1,0,d1at6RBTT34wtPD8GEaezQ,4,0,qvvNyKBjxqZBUmFurVfZNQ,,,1,0,0,1,0,1,1,0,quiet,1,casual,0,1,1,1,,1,,1,free,"Restaurants, Breakfast & Brunch, Coffee & Tea, Sandwiches, Food",Gilbert,1,Bold Roost Espresso Bar and Cafe,141,4,AZ,Others,3.5,5,40
Llm_iXzE0-8_XKwI2e4JdA,1,1,woPR0aR5KYsE2oqu02msVw,5,0,eMOmHFqV6P3Y4GhOJgftqw,,,1,0,0,1,1,0,0,0,average,0,casual,0,1,1,0,0,1,,1,no,"Food Trucks, Restaurants, Pizza, Persian/Iranian, Food, Bakeries",Phoenix,1,Saffron JAK,133,5,AZ,Others,3.81,1,16
FirWX-Ep5203TsdiGgShKg,1,1,8Fva-c5cnUEyAk8v7OlOSA,5,1,0EuVDbiDrSOnrZAoEVohPA,,,0,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,,1,,,free,"American (Traditional), Lounges, American (New), Beer, Wine & Spirits, Bars, Restaurants, Nightlife, Food, Pubs, Breakfast & Brunch",Phoenix,1,The Vig Uptown,634,4,AZ,American,5,1,12
48IAxa7b8mdl9FqHE8jlbA,4,5,849DD-WAahwS0HNCBB8cCw,4,5,lOBObjsCtw_eiyN7T_B75w,,,1,0,0,1,0,0,1,0,quiet,0,casual,0,0,1,0,0,1,,,no,"Gluten-Free, Delis, Breakfast & Brunch, Grocery, Restaurants, Food, Coffee & Tea, Bakeries",Phoenix,1,Gluten Free Creations,61,4.5,AZ,Others,4.04,1622,287
JDIbJyTbvmUqCDRHjGcGIQ,0,0,PX-Lw79FCl3JVhB0Juy1gw,1,0,YIDThRrz6OzgnNnsgM5gCQ,,,1,0,1,0,1,1,1,0,average,0,casual,0,1,1,0,,1,,,free,"Diners, Burgers, American (Traditional), Fast Food, American (New), Breakfast & Brunch, Restaurants",Phoenix,1,IHOP,47,2.5,AZ,American,2.92,0,13
PbypcJXeCU2EVJy7CLjQ6A,0,0,ILF7yj6PHHtjhbbJj0fgFg,5,2,3iuuvf486gNPTq9HQMW4oA,,,1,0,0,1,1,1,0,0,average,0,casual,0,1,2,0,0,1,,1,no,"Restaurants, Vegetarian, Sandwiches, Juice Bars & Smoothies, Food, Salad, Wraps",Peoria,1,MAD Greens - Arrowhead,74,3.5,AZ,Others,3.87,320,225
